Gene,Rep,Temp.hot,Mom.is.SD,N.off.SD,N.off.total
279,1,0,1,126,237
279,2,0,1,528,969
280,1,0,0,74,130
280,2,0,0,313,588
280,1,0,1,124,229
280,2,0,1,236,397
281,1,0,0,23,36
281,2,0,0,89,207
281,1,0,1,28,50
281,2,0,1,102,208
282,1,0,0,70,191
282,2,0,0,367,911
282,1,0,1,171,405
282,2,0,1,310,776
283,1,0,0,47,82
283,2,0,0,341,660
283,1,0,1,100,193
283,2,0,1,470,885
284,1,0,0,122,241
284,2,0,0,702,1439
284,1,0,1,235,500
284,2,0,1,773,1575
285,1,0,0,98,147
285,2,0,0,475,790
285,1,0,1,174,254
285,2,0,1,517,837
286,1,0,0,86,147
286,2,0,0,211,437
286,1,0,1,131,210
286,2,0,1,192,367
287,1,0,0,70,174
287,2,0,0,560,1321
287,1,0,1,93,263
287,2,0,1,637,1336
288,1,0,0,38,83
288,2,0,0,186,384
288,1,0,1,81,147
288,2,0,1,180,367
289,1,0,0,8,18
289,2,0,0,21,53
289,1,0,1,9,12
289,2,0,1,26,55
290,1,0,0,51,84
290,2,0,0,333,635
290,1,0,1,104,186
290,2,0,1,446,751
291,1,0,0,326,641
291,2,0,0,1142,2299
291,1,0,1,553,1095
291,2,0,1,1195,2382
292,1,0,0,48,69
292,2,0,0,185,351
292,1,0,1,63,119
292,2,0,1,215,391
293,1,0,0,61,208
293,2,0,0,337,995
293,1,0,1,98,279
293,2,0,1,407,1160
294,1,0,0,83,146
294,2,0,0,400,875
294,1,0,1,142,303
294,2,0,1,504,1006
295,1,0,0,95,138
295,2,0,0,369,618
295,1,0,1,165,292
295,2,0,1,315,535
296,1,0,0,162,300
296,2,0,0,657,1243
296,1,0,1,171,331
296,2,0,1,651,1135
297,1,0,0,143,235
297,2,0,0,204,351
297,1,0,1,203,360
297,2,0,1,152,281
298,1,0,0,692,1377
298,2,0,0,2922,6231
298,1,0,1,997,2031
298,2,0,1,2493,5375
299,1,0,0,64,158
299,2,0,0,111,340
299,1,0,1,79,207
299,2,0,1,137,324
300,1,0,0,134,199
300,2,0,0,597,1110
300,1,0,1,203,325
300,2,0,1,766,1335
301,1,0,0,55,112
301,2,0,0,120,241
301,1,0,1,63,132
301,2,0,1,195,396
302,1,0,0,165,274
302,2,0,0,518,966
302,1,0,1,258,421
302,2,0,1,525,933
303,1,0,0,172,299
303,2,0,0,732,1425
303,1,0,1,332,624
303,2,0,1,856,1488
304,1,0,0,116,198
304,2,0,0,386,854
304,1,0,1,151,305
304,2,0,1,445,825
305,1,0,0,26,57
305,2,0,0,28,65
305,1,0,1,42,103
305,2,0,1,31,73
306,1,0,0,6,6
306,2,0,0,23,36
306,1,0,1,9,13
306,2,0,1,34,50
307,1,0,0,234,545
307,2,0,0,764,1657
307,1,0,1,405,933
307,2,0,1,564,1084
308,1,0,0,13,23
308,2,0,0,44,84
308,1,0,1,15,28
308,2,0,1,49,87
309,1,0,0,8,18
309,2,0,0,34,107
309,1,0,1,20,53
309,2,0,1,33,80
310,1,0,0,33,87
310,2,0,0,162,458
310,1,0,1,41,102
310,2,0,1,137,358
311,1,0,0,25,42
311,2,0,0,175,297
311,1,0,1,33,68
311,2,0,1,147,250
312,1,0,0,26,68
312,2,0,0,119,369
312,1,0,1,36,85
312,2,0,1,145,337
313,1,0,0,94,165
313,2,0,0,497,881
313,1,0,1,229,386
313,2,0,1,601,949
314,1,0,0,28,74
314,2,0,0,85,222
314,1,0,1,26,77
314,2,0,1,96,262
315,1,0,0,52,133
315,2,0,0,406,847
315,1,0,1,63,170
315,2,0,1,344,848
316,1,0,0,164,286
316,2,0,0,861,1569
316,1,0,1,247,409
316,2,0,1,764,1380
317,1,0,0,53,143
317,2,0,0,260,687
317,1,0,1,97,278
317,2,0,1,205,596
318,1,0,0,39,66
318,2,0,0,223,427
318,1,0,1,74,124
318,2,0,1,279,504
319,1,0,0,92,169
319,2,0,0,748,1445
319,1,0,1,166,312
319,2,0,1,981,1883
320,1,0,0,184,267
320,2,0,0,611,874
320,1,0,1,280,386
320,2,0,1,613,885
321,1,0,0,56,97
321,2,0,0,360,885
321,1,0,1,110,229
321,2,0,1,508,1165
322,1,0,0,200,357
322,2,0,0,867,1683
322,1,0,1,371,642
322,2,0,1,1078,1985
323,1,0,0,13,25
323,2,0,0,119,250
323,1,0,1,23,40
323,2,0,1,51,96
324,1,0,0,46,87
324,2,0,0,254,508
324,1,0,1,66,153
324,2,0,1,202,463
325,1,0,0,373,1049
325,2,0,0,2444,6942
325,1,0,1,602,1552
325,2,0,1,1998,5558
326,1,0,0,51,73
326,2,0,0,245,404
326,1,0,1,102,177
326,2,0,1,280,440
327,1,0,0,23,31
327,2,0,0,91,143
327,1,0,1,33,48
327,2,0,1,87,125
328,1,0,0,13,28
328,2,0,0,232,722
328,1,0,1,81,190
328,2,0,1,286,772
329,1,0,0,94,187
329,2,0,0,510,967
329,1,0,1,181,322
329,2,0,1,570,908
330,1,0,0,224,456
330,2,0,0,850,1876
330,1,0,1,313,645
330,2,0,1,861,1908
331,1,0,0,4,24
331,2,0,0,78,204
331,1,0,1,15,42
331,2,0,1,70,158
332,1,0,0,49,88
332,2,0,0,419,793
332,1,0,1,161,273
332,2,0,1,460,833
333,1,0,0,80,138
333,2,0,0,573,1106
333,1,0,1,192,370
333,2,0,1,586,1085
334,1,0,0,23,63
334,2,0,0,134,390
334,1,0,1,57,153
334,2,0,1,139,414
335,1,0,0,77,142
335,2,0,0,475,933
335,1,0,1,200,357
335,2,0,1,543,1071
336,1,0,0,71,160
336,2,0,0,432,897
336,1,0,1,138,287
336,2,0,1,504,1022
337,1,0,0,502,920
337,2,0,0,2198,4433
337,1,0,1,856,1546
337,2,0,1,2178,4343
338,1,0,0,17,22
338,2,0,0,307,436
338,1,0,1,79,106
338,2,0,1,259,406
339,1,0,0,58,108
339,2,0,0,269,521
339,1,0,1,99,204
339,2,0,1,364,623
340,1,0,0,311,608
340,2,0,0,1120,2332
340,1,0,1,353,742
340,2,0,1,854,1726
341,1,0,0,21,39
341,2,0,0,115,220
341,1,0,1,47,70
341,2,0,1,147,246
342,1,0,0,41,78
342,2,0,0,246,489
342,1,0,1,87,170
342,2,0,1,226,425
343,1,0,0,21,34
343,2,0,0,50,106
343,1,0,1,18,41
343,2,0,1,71,149
344,1,0,0,35,152
344,2,0,0,171,444
344,1,0,1,40,99
344,2,0,1,93,214
345,1,0,0,86,178
345,2,0,0,453,889
345,1,0,1,181,324
345,2,0,1,595,1143
346,1,0,0,287,534
346,2,0,0,1333,2567
346,1,0,1,454,857
346,2,0,1,1564,2778
347,1,0,0,158,322
347,2,0,0,699,1640
347,1,0,1,307,707
347,2,0,1,809,1778
348,1,0,0,98,178
348,2,0,0,453,931
348,1,0,1,137,302
348,2,0,1,546,1007
349,1,0,0,184,316
349,2,0,0,572,1032
349,1,0,1,273,454
349,2,0,1,540,893
350,1,0,0,9,13
350,2,0,0,43,79
350,1,0,1,5,6
350,2,0,1,41,86
351,1,0,0,36,71
351,2,0,0,139,347
351,1,0,1,60,132
351,2,0,1,236,468
352,1,0,0,43,68
352,2,0,0,82,180
352,1,0,1,45,92
352,2,0,1,99,190
353,1,0,0,99,299
353,2,0,0,454,1258
353,1,0,1,159,464
353,2,0,1,443,1128
354,1,0,0,68,122
354,2,0,0,328,668
354,1,0,1,126,244
354,2,0,1,315,690
355,1,0,0,915,1621
355,2,0,0,2467,4788
355,1,0,1,1508,2583
355,2,0,1,2444,4609
356,1,0,0,91,182
356,2,0,0,397,693
356,1,0,1,144,267
356,2,0,1,534,915
357,1,0,0,45,73
357,2,0,0,146,266
357,1,0,1,57,105
357,2,0,1,132,291
358,1,0,0,71,113
358,2,0,0,171,332
358,1,0,1,90,154
358,2,0,1,210,380
359,1,0,0,63,136
359,2,0,0,129,309
359,1,0,1,82,158
359,2,0,1,245,520
360,1,0,0,98,262
360,2,0,0,290,737
360,1,0,1,143,315
360,2,0,1,360,794
361,1,0,0,19,31
361,2,0,0,63,166
361,1,0,1,29,79
361,2,0,1,61,146
362,1,0,0,141,297
362,2,0,0,706,1585
362,1,0,1,271,573
362,2,0,1,741,1563
363,1,0,0,26,43
363,2,0,0,258,542
363,1,0,1,83,154
363,2,0,1,433,806
364,1,0,0,91,221
364,2,0,0,569,1308
364,1,0,1,212,418
364,2,0,1,681,1382
365,1,0,0,150,304
365,2,0,0,717,1401
365,1,0,1,346,673
365,2,0,1,843,1641
366,1,0,0,325,566
366,2,0,0,604,1326
366,1,0,1,468,824
366,2,0,1,589,1230
367,1,0,0,39,78
367,2,0,0,276,570
367,1,0,1,93,184
367,2,0,1,373,686
368,1,0,0,132,241
368,2,0,0,417,821
368,1,0,1,164,302
368,2,0,1,482,909
369,1,0,0,6,23
369,2,0,0,49,117
369,1,0,1,24,52
369,2,0,1,52,98
370,1,0,0,80,183
370,2,0,0,344,709
370,1,0,1,120,264
370,2,0,1,370,699
371,1,0,0,53,114
371,2,0,0,418,897
371,1,0,1,129,270
371,2,0,1,428,938
372,1,0,0,70,131
372,2,0,0,367,699
372,1,0,1,96,190
372,2,0,1,321,703
373,1,0,0,28,59
373,2,0,0,157,392
373,1,0,1,71,154
373,2,0,1,146,372
374,1,0,0,54,106
374,2,0,0,281,620
374,1,0,1,117,229
374,2,0,1,329,681
375,1,0,0,38,55
375,2,0,0,92,121
375,1,0,1,42,57
375,2,0,1,55,80
376,1,0,0,75,174
376,2,0,0,707,1682
376,1,0,1,208,414
376,2,0,1,821,1745
377,1,0,0,149,284
377,2,0,0,650,1268
377,1,0,1,271,484
377,2,0,1,615,1173
378,1,0,0,149,303
378,2,0,0,551,1153
378,1,0,1,193,414
378,2,0,1,656,1320
379,1,0,0,33,64
379,2,0,0,139,288
379,1,0,1,56,126
379,2,0,1,134,289
380,1,0,0,991,1477
380,2,0,0,1459,2273
380,1,0,1,1196,1772
380,2,0,1,1987,2990
381,1,0,0,9,18
381,2,0,0,28,62
381,1,0,1,16,29
381,2,0,1,22,56
382,1,0,0,86,190
382,2,0,0,513,1075
382,1,0,1,167,372
382,2,0,1,534,1138
383,1,0,0,3,3
383,2,0,0,76,148
383,1,0,1,14,27
383,2,0,1,57,144
384,1,0,0,24,43
384,2,0,0,56,98
384,1,0,1,15,35
384,2,0,1,52,101
385,1,0,0,127,243
385,2,0,0,521,1035
385,1,0,1,158,309
385,2,0,1,642,1062
386,1,0,0,9,19
386,2,0,0,190,386
386,1,0,1,42,88
386,2,0,1,255,503
387,1,0,0,81,170
387,2,0,0,481,1127
387,1,0,1,87,207
387,2,0,1,523,1190
388,1,0,0,91,190
388,2,0,0,435,1006
388,1,0,1,164,371
388,2,0,1,530,1196
389,1,0,0,63,128
389,2,0,0,510,990
389,1,0,1,108,233
389,2,0,1,612,1157
390,1,0,0,35,64
390,2,0,0,124,295
390,1,0,1,47,84
390,2,0,1,127,267
391,1,0,0,169,319
391,2,0,0,1050,2108
391,1,0,1,289,546
391,2,0,1,1185,2108
392,1,0,0,129,291
392,2,0,0,479,1096
392,1,0,1,213,412
392,2,0,1,637,1252
393,1,0,0,28,63
393,2,0,0,35,102
393,1,0,1,26,61
393,2,0,1,27,54
394,1,0,0,19,42
394,2,0,0,46,148
394,1,0,1,22,60
394,2,0,1,42,129
395,1,0,0,28,69
395,2,0,0,35,117
395,1,0,1,55,142
395,2,0,1,28,105
396,1,0,0,68,157
396,2,0,0,344,718
396,1,0,1,163,336
396,2,0,1,311,640
397,1,0,0,218,410
397,2,0,0,1012,1858
397,1,0,1,401,685
397,2,0,1,961,1489
398,1,0,0,482,965
398,2,0,0,2347,4754
398,1,0,1,1073,1994
398,2,0,1,2495,4579
399,1,0,0,36,75
399,2,0,0,254,504
399,1,0,1,95,180
399,2,0,1,349,663
400,1,0,0,24,42
400,2,0,0,77,241
400,1,0,1,45,85
400,2,0,1,113,297
401,1,0,0,16,33
401,2,0,0,167,333
401,1,0,1,41,81
401,2,0,1,194,386
402,1,0,0,94,223
402,2,0,0,639,1559
402,1,0,1,137,325
402,2,0,1,493,1162
403,1,0,0,40,85
403,2,0,0,330,723
403,1,0,1,111,194
403,2,0,1,347,697
404,1,0,0,1,1
404,2,0,0,26,52
404,1,0,1,14,23
404,2,0,1,38,69
405,1,0,0,60,108
405,2,0,0,260,467
405,1,0,1,86,163
405,2,0,1,245,430
406,1,0,0,26,38
406,2,0,0,161,354
406,1,0,1,87,159
406,2,0,1,305,544
407,1,0,0,110,199
407,2,0,0,443,955
407,1,0,1,177,340
407,2,0,1,579,1137
408,1,0,0,27,42
408,2,0,0,138,219
408,1,0,1,56,86
408,2,0,1,139,230
409,1,0,0,240,514
409,2,0,0,1454,2583
409,1,0,1,426,843
409,2,0,1,1480,2501
410,1,0,0,42,80
410,2,0,0,173,317
410,1,0,1,55,118
410,2,0,1,152,276
411,1,0,0,153,301
411,2,0,0,633,1379
411,1,0,1,300,611
411,2,0,1,659,1300
412,1,0,0,61,125
412,2,0,0,635,1591
412,1,0,1,169,360
412,2,0,1,607,1506
413,1,0,0,30,72
413,2,0,0,113,335
413,1,0,1,49,110
413,2,0,1,115,325
414,1,0,0,4,11
414,2,0,0,49,102
414,1,0,1,13,30
414,2,0,1,49,81
415,1,0,0,199,273
415,2,0,0,673,1200
415,1,0,1,410,611
415,2,0,1,667,1109
416,1,0,0,139,234
416,2,0,0,587,1144
416,1,0,1,207,350
416,2,0,1,757,1453
417,1,0,0,180,365
417,2,0,0,1431,3305
417,1,0,1,421,970
417,2,0,1,1379,3025
418,1,0,0,89,171
418,2,0,0,628,1344
418,1,0,1,159,312
418,2,0,1,673,1359
419,1,0,0,71,188
419,2,0,0,304,761
419,1,0,1,92,244
419,2,0,1,287,690
420,1,0,0,3519,6216
420,2,0,0,35297,60344
420,1,0,1,5312,9023
420,2,0,1,36779,67752
421,1,0,0,37,54
421,2,0,0,104,243
421,1,0,1,39,71
421,2,0,1,126,273
422,1,0,0,14,28
422,2,0,0,164,354
422,1,0,1,55,93
422,2,0,1,199,400
423,1,0,0,57,94
423,2,0,0,266,571
423,1,0,1,56,128
423,2,0,1,260,571
424,1,0,0,25,44
424,2,0,0,169,372
424,1,0,1,69,147
424,2,0,1,209,429
425,1,0,0,97,234
425,2,0,0,505,1124
425,1,0,1,175,437
425,2,0,1,543,1149
426,1,0,0,29,58
426,2,0,0,142,322
426,1,0,1,37,88
426,2,0,1,119,293
427,1,0,0,27,67
427,2,0,0,126,333
427,1,0,1,35,110
427,2,0,1,124,309
428,1,0,0,6,11
428,2,0,0,168,355
428,1,0,1,41,90
428,2,0,1,163,328
429,1,0,0,62,119
429,2,0,0,252,537
429,1,0,1,73,154
429,2,0,1,276,540
430,1,0,0,3,8
430,2,0,0,34,83
430,1,0,1,3,13
430,2,0,1,40,89
431,1,0,0,19,47
431,2,0,0,341,838
431,1,0,1,92,202
431,2,0,1,372,949
432,1,0,0,31,57
432,2,0,0,232,591
432,1,0,1,98,188
432,2,0,1,276,639
433,1,0,0,58,102
433,2,0,0,809,1346
433,1,0,1,171,296
433,2,0,1,255,406
434,1,0,0,53,154
434,2,0,0,256,649
434,1,0,1,70,188
434,2,0,1,239,571
435,1,0,0,116,190
435,2,0,0,598,1196
435,1,0,1,240,410
435,2,0,1,767,1447
436,1,0,0,154,326
436,2,0,0,719,1664
436,1,0,1,261,579
436,2,0,1,666,1431
437,1,0,0,46,103
437,2,0,0,304,635
437,1,0,1,89,186
437,2,0,1,332,655
438,1,0,0,23,59
438,2,0,0,119,356
438,1,0,1,51,115
438,2,0,1,142,342
439,1,0,0,44,99
439,2,0,0,133,355
439,1,0,1,64,151
439,2,0,1,124,329
440,1,0,0,131,262
440,2,0,0,487,1157
440,1,0,1,207,443
440,2,0,1,795,1607
441,1,0,0,317,574
441,2,0,0,1694,3431
441,1,0,1,527,1018
441,2,0,1,1791,3505
442,1,0,0,7,11
442,2,0,0,33,77
442,1,0,1,1,9
442,2,0,1,49,95
443,1,0,0,17,67
443,2,0,0,81,372
443,1,0,1,17,114
443,2,0,1,65,343
444,1,0,0,50,128
444,2,0,0,275,630
444,1,0,1,65,179
444,2,0,1,229,623
445,1,0,0,60,134
445,2,0,0,273,733
445,1,0,1,134,273
445,2,0,1,263,651
446,1,0,0,77,137
446,2,0,0,370,718
446,1,0,1,148,263
446,2,0,1,431,713
447,1,0,0,131,248
447,2,0,0,268,546
447,1,0,1,242,397
447,2,0,1,308,569
448,1,0,0,46,60
448,2,0,0,228,388
448,1,0,1,75,122
448,2,0,1,245,388
449,1,0,0,15,51
449,2,0,0,64,252
449,1,0,1,21,75
449,2,0,1,54,240
450,1,0,0,76,150
450,2,0,0,342,813
450,1,0,1,124,283
450,2,0,1,383,865
451,1,0,0,66,158
451,2,0,0,741,1930
451,1,0,1,234,526
451,2,0,1,1094,2521
452,1,0,0,99,190
452,2,0,0,433,820
452,1,0,1,164,313
452,2,0,1,683,1231
453,1,0,0,163,329
453,2,0,0,644,1373
453,1,0,1,257,542
453,2,0,1,805,1649
454,1,0,0,84,151
454,2,0,0,517,876
454,1,0,1,173,313
454,2,0,1,612,946
455,1,0,0,131,249
455,2,0,0,589,1349
455,1,0,1,238,460
455,2,0,1,860,1656
456,1,0,0,56,112
456,2,0,0,263,534
456,1,0,1,87,171
456,2,0,1,237,448
457,1,0,0,23,43
457,2,0,0,121,215
457,1,0,1,46,89
457,2,0,1,104,178
458,1,0,0,3,111
458,2,0,0,26,635
458,1,0,1,11,124
458,2,0,1,52,682
459,1,0,0,243,499
459,2,0,0,472,1058
459,1,0,1,334,651
459,2,0,1,556,1053
460,1,0,0,32,71
460,2,0,0,216,381
460,1,0,1,89,145
460,2,0,1,215,397
461,1,0,0,60,128
461,2,0,0,355,775
461,1,0,1,119,237
461,2,0,1,403,788
462,1,0,0,35,93
462,2,0,0,221,459
462,1,0,1,102,199
462,2,0,1,221,489
463,1,0,0,72,187
463,2,0,0,297,723
463,1,0,1,81,235
463,2,0,1,312,714
464,1,0,0,128,249
464,2,0,0,729,1655
464,1,0,1,297,590
464,2,0,1,809,1694
465,1,0,0,8,17
465,2,0,0,77,141
465,1,0,1,13,31
465,2,0,1,100,179
466,1,0,0,161,290
466,2,0,0,639,1390
466,1,0,1,196,430
466,2,0,1,672,1402
467,1,0,0,36,92
467,2,0,0,213,703
467,1,0,1,58,178
467,2,0,1,208,665
468,1,0,0,24,100
468,2,0,0,203,527
468,1,0,1,64,203
468,2,0,1,223,539
469,1,0,0,163,327
469,2,0,0,581,1240
469,1,0,1,193,400
469,2,0,1,494,1158
470,1,0,0,24,67
470,2,0,0,181,421
470,1,0,1,51,158
470,2,0,1,193,426
471,1,0,0,82,187
471,2,0,0,446,868
471,1,0,1,159,341
471,2,0,1,411,823
472,1,0,0,98,186
472,2,0,0,508,1138
472,1,0,1,195,427
472,2,0,1,623,1283
473,1,0,0,2,6
473,2,0,0,62,150
473,1,0,1,18,31
473,2,0,1,77,144
474,1,0,0,37,73
474,2,0,0,103,253
474,1,0,1,47,105
474,2,0,1,87,183
475,1,0,0,267,628
475,2,0,0,1856,4189
475,1,0,1,750,1655
475,2,0,1,1967,4171
476,1,0,0,25,61
476,2,0,0,164,329
476,1,0,1,50,97
476,2,0,1,177,301
477,1,0,0,65,107
477,2,0,0,320,562
477,1,0,1,130,220
477,2,0,1,224,421
478,1,0,0,12,21
478,2,0,0,45,95
478,1,0,1,19,39
478,2,0,1,33,73
479,1,0,0,116,251
479,2,0,0,672,1334
479,1,0,1,267,466
479,2,0,1,733,1302
480,1,0,0,24,39
480,2,0,0,64,134
480,1,0,1,27,70
480,2,0,1,57,108
481,1,0,0,29,56
481,2,0,0,98,169
481,1,0,1,66,102
481,2,0,1,90,178
482,1,0,0,82,171
482,2,0,0,445,1010
482,1,0,1,131,264
482,2,0,1,533,1138
483,1,0,0,38,80
483,2,0,0,341,612
483,1,0,1,115,190
483,2,0,1,419,737
484,1,0,0,1057,2246
484,2,0,0,7203,14473
484,1,0,1,1991,4253
484,2,0,1,5209,10422
485,1,0,0,42,114
485,2,0,0,224,568
485,1,0,1,72,213
485,2,0,1,243,633
486,1,0,0,120,229
486,2,0,0,553,1102
486,1,0,1,197,370
486,2,0,1,578,1062
487,1,0,0,59,134
487,2,0,0,280,763
487,1,0,1,112,308
487,2,0,1,274,726
488,1,0,0,46,126
488,2,0,0,367,887
488,1,0,1,107,256
488,2,0,1,405,899
489,1,0,0,41,85
489,2,0,0,172,379
489,1,0,1,43,109
489,2,0,1,173,364
490,1,0,0,40,78
490,2,0,0,335,778
490,1,0,1,96,191
490,2,0,1,421,886
491,1,0,0,44,73
491,2,0,0,240,525
491,1,0,1,63,125
491,2,0,1,199,411
492,1,0,0,34,46
492,2,0,0,133,267
492,1,0,1,30,75
492,2,0,1,163,256
493,1,0,0,108,198
493,2,0,0,325,761
493,1,0,1,204,394
493,2,0,1,338,782
494,1,0,0,13,27
494,2,0,0,65,183
494,1,0,1,33,73
494,2,0,1,90,199
495,1,0,0,437,731
495,2,0,0,2763,4474
495,1,0,1,715,1109
495,2,0,1,2323,3646
496,1,0,0,36,86
496,2,0,0,121,262
496,1,0,1,43,111
496,2,0,1,167,336
497,1,0,0,184,301
497,2,0,0,796,1464
497,1,0,1,307,534
497,2,0,1,819,1473
498,1,0,0,98,207
498,2,0,0,395,853
498,1,0,1,136,277
498,2,0,1,415,843
499,1,0,0,35,67
499,2,0,0,418,995
499,1,0,1,89,183
499,2,0,1,539,1181
500,1,0,0,110,189
500,2,0,0,373,690
500,1,0,1,197,354
500,2,0,1,378,640
501,1,0,0,36,67
501,2,0,0,227,642
501,1,0,1,93,189
501,2,0,1,331,769
502,1,0,0,2,4
502,2,0,0,20,57
502,1,0,1,8,26
502,2,0,1,23,65
503,1,0,0,19,36
503,2,0,0,92,195
503,1,0,1,23,44
503,2,0,1,98,179
504,1,0,0,871,1979
504,2,0,0,17181,39131
504,1,0,1,3815,8596
504,2,0,1,21275,45629
505,1,0,0,62,112
505,2,0,0,470,944
505,1,0,1,141,282
505,2,0,1,501,892
506,1,0,0,128,258
506,2,0,0,426,802
506,1,0,1,206,409
506,2,0,1,301,613
507,1,0,0,78,148
507,2,0,0,363,774
507,1,0,1,120,288
507,2,0,1,375,727
508,1,0,0,13,24
508,2,0,0,56,165
508,1,0,1,27,61
508,2,0,1,74,231
509,1,0,0,62,86
509,2,0,0,130,230
509,1,0,1,70,116
509,2,0,1,123,179
510,1,0,0,27,47
510,2,0,0,154,299
510,1,0,1,52,119
510,2,0,1,188,407
511,1,0,0,24,40
511,2,0,0,105,258
511,1,0,1,26,75
511,2,0,1,122,289
512,1,0,0,50,146
512,2,0,0,191,539
512,1,0,1,67,206
512,2,0,1,186,477
513,1,0,0,40,87
513,2,0,0,70,158
513,1,0,1,23,72
513,2,0,1,86,246
514,1,0,0,61,112
514,2,0,0,305,597
514,1,0,1,141,238
514,2,0,1,358,593
515,1,0,0,144,274
515,2,0,0,586,1208
515,1,0,1,230,447
515,2,0,1,656,1282
516,1,0,0,38,58
516,2,0,0,207,353
516,1,0,1,54,124
516,2,0,1,215,354
517,1,0,0,243,398
517,2,0,0,1167,2081
517,1,0,1,370,643
517,2,0,1,1023,1771
518,1,0,0,38,99
518,2,0,0,28,126
518,1,0,1,55,184
518,2,0,1,34,131
519,1,0,0,274,576
519,2,0,0,1119,2459
519,1,0,1,412,915
519,2,0,1,1234,2679
520,1,0,0,117,293
520,2,0,0,1044,2300
520,1,0,1,238,536
520,2,0,1,690,1562
521,1,0,0,102,149
521,2,0,0,451,718
521,1,0,1,137,223
521,2,0,1,371,573
522,1,0,0,22,32
522,2,0,0,246,507
522,1,0,1,65,136
522,2,0,1,340,657
523,1,0,0,397,601
523,2,0,0,1698,2557
523,1,0,1,618,926
523,2,0,1,1650,2391
524,1,0,0,70,99
524,2,0,0,327,470
524,1,0,1,146,193
524,2,0,1,396,530
525,1,0,0,81,171
525,2,0,0,375,922
525,1,0,1,149,335
525,2,0,1,407,912
526,1,0,0,59,100
526,2,0,0,270,551
526,1,0,1,86,173
526,2,0,1,307,580
527,1,0,0,156,349
527,2,0,0,959,1995
527,1,0,1,313,603
527,2,0,1,1159,2237
528,1,0,0,47,81
528,2,0,0,219,435
528,1,0,1,75,141
528,2,0,1,233,404
529,1,0,0,175,353
529,2,0,0,649,1567
529,1,0,1,274,549
529,2,0,1,834,1774
530,1,0,0,123,287
530,2,0,0,368,703
530,1,0,1,227,506
530,2,0,1,288,593
531,1,0,0,193,304
531,2,0,0,1099,1826
531,1,0,1,245,378
531,2,0,1,1165,1883
532,1,0,0,21,41
532,2,0,0,98,207
532,1,0,1,29,54
532,2,0,1,98,201
533,1,0,0,11,16
533,2,0,0,258,470
533,1,0,1,62,115
533,2,0,1,297,577
534,1,0,0,42,76
534,2,0,0,189,330
534,1,0,1,46,84
534,2,0,1,129,236
535,1,0,0,139,249
535,2,0,0,464,828
535,1,0,1,192,327
535,2,0,1,590,931
536,1,0,0,28,57
536,2,0,0,127,242
536,1,0,1,34,74
536,2,0,1,108,206
537,1,0,0,11,18
537,2,0,0,33,61
537,1,0,1,6,15
537,2,0,1,34,62
538,1,0,0,99,209
538,2,0,0,553,1122
538,1,0,1,190,352
538,2,0,1,598,1117
539,1,0,0,13,26
539,2,0,0,67,127
539,1,0,1,13,24
539,2,0,1,46,108
540,1,0,0,5,7
540,2,0,0,20,43
540,1,0,1,4,11
540,2,0,1,30,49
541,1,0,0,169,753
541,2,0,0,1343,4854
541,1,0,1,262,1137
541,2,0,1,1091,4851
542,1,0,0,58,106
542,2,0,0,181,353
542,1,0,1,152,242
542,2,0,1,128,243
543,1,0,0,27,49
543,2,0,0,225,502
543,1,0,1,61,127
543,2,0,1,334,685
544,1,0,0,468,961
544,2,0,0,398,881
544,1,0,1,576,1259
544,2,0,1,370,764
545,1,0,0,88,181
545,2,0,0,490,1059
545,1,0,1,152,290
545,2,0,1,659,1185
546,1,0,0,11,20
546,2,0,0,70,129
546,1,0,1,15,22
546,2,0,1,88,152
547,1,0,0,5,8
547,2,0,0,28,58
547,1,0,1,9,17
547,2,0,1,31,68
548,1,0,0,209,410
548,2,0,0,1160,2502
548,1,0,1,406,809
548,2,0,1,1143,2342
549,1,0,0,113,216
549,2,0,0,419,731
549,1,0,1,178,279
549,2,0,1,447,830
550,1,0,0,102,147
550,2,0,0,435,719
550,1,0,1,223,311
550,2,0,1,505,814
551,1,0,0,81,208
551,2,0,0,338,729
551,1,0,1,159,348
551,2,0,1,286,614
552,1,0,0,254,596
552,2,0,0,1328,2483
552,1,0,1,377,948
552,2,0,1,1466,2782
553,1,0,0,98,242
553,2,0,0,684,1493
553,1,0,1,271,620
553,2,0,1,494,1216
554,1,0,0,53,93
554,2,0,0,242,505
554,1,0,1,101,187
554,2,0,1,316,574
555,1,0,0,43,76
555,2,0,0,192,440
555,1,0,1,63,125
555,2,0,1,223,429
556,1,0,0,287,549
556,2,0,0,1548,2886
556,1,0,1,446,903
556,2,0,1,1229,2444
557,1,0,0,32,74
557,2,0,0,186,413
557,1,0,1,68,126
557,2,0,1,276,497
558,1,0,0,29,83
558,2,0,0,249,505
558,1,0,1,76,130
558,2,0,1,339,598
559,1,0,0,204,370
559,2,0,0,876,3117
559,1,0,1,363,869
559,2,0,1,900,2776
560,1,0,0,12,27
560,2,0,0,43,93
560,1,0,1,20,34
560,2,0,1,38,99
561,1,0,0,45,97
561,2,0,0,224,473
561,1,0,1,95,181
561,2,0,1,240,480
562,1,0,0,16,25
562,2,0,0,103,225
562,1,0,1,21,48
562,2,0,1,78,178
563,1,0,0,216,414
563,2,0,0,670,1431
563,1,0,1,373,736
563,2,0,1,786,1640
564,1,0,0,48,111
564,2,0,0,266,717
564,1,0,1,98,210
