Gene,Rep,Temp.hot,N.Correct,N.total,N.is.SD,N.is.SC
237,1,1,1203,1516,0,1
237,2,1,1276,1585,0,1
238,1,1,60,60,1,0
238,2,1,74,74,1,0
238,1,1,103,103,0,1
238,2,1,92,92,0,1
239,1,1,71,71,1,0
239,2,1,84,84,1,0
239,1,1,90,90,0,1
239,2,1,66,66,0,1
240,1,1,985,997,1,0
240,2,1,1048,1064,1,0
240,1,1,653,842,0,1
240,2,1,677,811,0,1
241,1,1,538,544,1,0
241,2,1,1186,1195,1,0
241,1,1,1327,1429,0,1
241,2,1,1251,1377,0,1
242,1,1,43,43,1,0
242,2,1,39,39,1,0
242,1,1,58,58,0,1
242,2,1,54,56,0,1
243,1,1,276,280,1,0
243,2,1,348,350,1,0
243,1,1,428,501,0,1
243,2,1,424,501,0,1
244,1,1,228,228,1,0
244,2,1,288,290,1,0
244,1,1,408,512,0,1
244,2,1,400,493,0,1
245,1,1,1803,1812,1,0
245,2,1,2219,2233,1,0
245,1,1,2855,2906,0,1
245,2,1,2465,2523,0,1
246,1,1,1023,1025,1,0
246,2,1,1081,1082,1,0
246,1,1,1413,1441,0,1
246,2,1,1316,1328,0,1
247,1,1,319,321,1,0
247,2,1,506,512,1,0
247,1,1,890,894,0,1
247,2,1,855,861,0,1
248,1,1,760,778,1,0
248,2,1,947,959,1,0
248,1,1,1098,1100,0,1
248,2,1,979,984,0,1
249,1,1,411,411,1,0
249,2,1,300,301,1,0
249,1,1,313,313,0,1
249,2,1,358,360,0,1
250,1,1,718,762,1,0
250,2,1,688,716,1,0
250,1,1,972,974,0,1
250,2,1,777,781,0,1
251,1,1,128,131,1,0
251,2,1,146,150,1,0
251,1,1,227,234,0,1
251,2,1,202,209,0,1
252,1,1,5469,5948,1,0
252,2,1,4883,5261,1,0
252,1,1,8464,8469,0,1
252,2,1,7516,7525,0,1
253,1,1,905,906,1,0
253,2,1,471,473,1,0
253,1,1,540,601,0,1
253,2,1,519,602,0,1
254,1,1,239,240,1,0
254,2,1,243,244,1,0
254,1,1,241,241,0,1
254,2,1,183,183,0,1
255,1,1,278,279,1,0
255,2,1,441,442,1,0
255,1,1,490,490,0,1
255,2,1,474,475,0,1
256,1,1,134,136,1,0
256,2,1,144,144,1,0
256,1,1,166,167,0,1
256,2,1,189,189,0,1
257,1,1,30624,30674,1,0
257,2,1,26375,26438,1,0
257,1,1,9855,10059,0,1
257,2,1,12150,12375,0,1
258,1,1,2956,3090,1,0
258,2,1,2480,2548,1,0
258,1,1,1346,1418,0,1
258,2,1,1977,2088,0,1
259,1,1,610,611,1,0
259,2,1,651,661,1,0
259,1,1,446,459,0,1
259,2,1,335,351,0,1
260,1,1,941,944,1,0
260,2,1,1199,1213,1,0
260,1,1,1120,1157,0,1
260,2,1,1081,1127,0,1
261,1,1,393,405,1,0
261,2,1,644,674,1,0
261,1,1,969,1048,0,1
261,2,1,989,1078,0,1
262,1,1,1053,1055,1,0
262,2,1,1193,1195,1,0
262,1,1,1387,1402,0,1
262,2,1,1401,1420,0,1
263,1,1,647,654,1,0
263,2,1,915,917,1,0
263,1,1,1168,1192,0,1
263,2,1,1132,1149,0,1
264,1,1,433,434,1,0
264,2,1,480,480,1,0
264,1,1,573,574,0,1
264,2,1,758,767,0,1
265,1,1,965,968,1,0
265,2,1,550,551,1,0
265,1,1,531,531,0,1
265,2,1,397,398,0,1
266,1,1,909,914,1,0
266,2,1,703,704,1,0
266,1,1,1845,1905,0,1
266,2,1,1857,1935,0,1
267,1,1,535,535,1,0
267,2,1,541,541,1,0
267,1,1,453,453,0,1
267,2,1,423,425,0,1
268,1,1,259,259,1,0
268,2,1,315,315,1,0
268,1,1,279,285,0,1
268,2,1,233,238,0,1
269,1,1,3261,3263,1,0
269,2,1,4100,4110,1,0
269,1,1,962,974,0,1
269,2,1,1252,1266,0,1
270,1,1,619,621,1,0
270,2,1,700,702,1,0
270,1,1,508,513,0,1
270,2,1,406,410,0,1
271,1,1,40,45,1,0
271,2,1,48,50,1,0
271,1,1,113,118,0,1
271,2,1,34,35,0,1
272,1,1,572,670,1,0
272,2,1,489,637,1,0
272,1,1,565,567,0,1
272,2,1,572,576,0,1
273,1,1,1109,1122,1,0
273,2,1,1067,1072,1,0
273,1,1,1644,1646,0,1
273,2,1,1589,1599,0,1
274,1,1,4249,4251,1,0
274,2,1,3592,3596,1,0
274,1,1,3528,3613,0,1
274,2,1,3746,3813,0,1
275,1,1,390,390,1,0
275,2,1,438,438,1,0
275,1,1,464,467,0,1
275,2,1,489,504,0,1
276,1,1,1065,1068,1,0
276,2,1,1223,1226,1,0
276,1,1,2072,2073,0,1
276,2,1,1862,1862,0,1
277,1,1,651,682,1,0
277,2,1,685,709,1,0
277,1,1,589,752,0,1
277,2,1,646,778,0,1
278,1,1,461,462,1,0
278,2,1,553,553,1,0
278,1,1,468,469,0,1
278,2,1,462,467,0,1
279,1,1,545,545,1,0
279,2,1,711,711,1,0
279,1,1,903,903,0,1
279,2,1,461,462,0,1
280,1,1,523,524,1,0
280,2,1,451,452,1,0
280,1,1,376,388,0,1
280,2,1,433,443,0,1
281,1,1,104,104,1,0
281,2,1,90,91,1,0
281,1,1,181,182,0,1
281,2,1,217,217,0,1
282,1,1,357,366,1,0
282,2,1,414,417,1,0
282,1,1,669,671,0,1
282,2,1,626,626,0,1
283,1,1,393,402,1,0
283,2,1,585,589,1,0
283,1,1,692,696,0,1
283,2,1,818,823,0,1
284,1,1,708,710,1,0
284,2,1,933,933,1,0
284,1,1,1335,1346,0,1
284,2,1,1389,1401,0,1
285,1,1,539,539,1,0
285,2,1,571,572,1,0
285,1,1,522,534,0,1
285,2,1,525,528,0,1
286,1,1,557,566,1,0
286,2,1,435,437,1,0
286,1,1,298,301,0,1
286,2,1,235,236,0,1
287,1,1,746,756,1,0
287,2,1,760,770,1,0
287,1,1,540,547,0,1
287,2,1,621,629,0,1
288,1,1,237,239,1,0
288,2,1,244,244,1,0
288,1,1,253,281,0,1
288,2,1,261,285,0,1
289,1,1,21,21,1,0
289,2,1,20,20,1,0
289,1,1,24,26,0,1
289,2,1,21,22,0,1
290,1,1,390,390,1,0
290,2,1,447,448,1,0
290,1,1,552,741,0,1
290,2,1,538,670,0,1
291,1,1,1643,1643,1,0
291,2,1,1107,1109,1,0
291,1,1,1045,1223,0,1
291,2,1,1576,1895,0,1
292,1,1,187,187,1,0
292,2,1,276,276,1,0
292,1,1,219,246,0,1
292,2,1,214,231,0,1
293,1,1,304,329,1,0
293,2,1,764,794,1,0
293,1,1,1288,1290,0,1
293,2,1,967,970,0,1
294,1,1,468,469,1,0
294,2,1,584,586,1,0
294,1,1,846,862,0,1
294,2,1,813,829,0,1
295,1,1,431,431,1,0
295,2,1,438,438,1,0
295,1,1,401,477,0,1
295,2,1,437,498,0,1
296,1,1,695,695,1,0
296,2,1,584,585,1,0
296,1,1,677,756,0,1
296,2,1,631,714,0,1
297,1,1,522,552,1,0
297,2,1,249,255,1,0
297,1,1,183,240,0,1
297,2,1,148,199,0,1
298,1,1,3020,3023,1,0
298,2,1,3389,3390,1,0
298,1,1,3817,4025,0,1
298,2,1,3561,3745,0,1
299,1,1,77,77,1,0
299,2,1,65,68,1,0
299,1,1,128,128,0,1
299,2,1,106,106,0,1
300,1,1,519,520,1,0
300,2,1,789,791,1,0
300,1,1,807,817,0,1
300,2,1,658,669,0,1
301,1,1,67,69,1,0
301,2,1,116,120,1,0
301,1,1,181,181,0,1
301,2,1,89,89,0,1
302,1,1,616,616,1,0
302,2,1,617,620,1,0
302,1,1,575,651,0,1
302,2,1,537,601,0,1
303,1,1,19944,19954,1,0
303,2,1,14791,14805,1,0
303,1,1,11046,11094,0,1
303,2,1,13211,13348,0,1
304,1,1,507,507,1,0
304,2,1,521,522,1,0
304,1,1,524,527,0,1
304,2,1,612,614,0,1
305,1,1,40,43,1,0
305,2,1,28,30,1,0
305,1,1,27,27,0,1
305,2,1,30,30,0,1
306,1,1,135,136,1,0
306,2,1,29,29,1,0
306,1,1,21,21,0,1
306,2,1,34,34,0,1
307,1,1,1810,1818,1,0
307,2,1,1407,1410,1,0
307,1,1,661,673,0,1
307,2,1,1198,1204,0,1
308,1,1,97,97,1,0
308,2,1,127,127,1,0
308,1,1,104,110,0,1
308,2,1,96,97,0,1
309,1,1,87,93,1,0
309,2,1,70,75,1,0
309,1,1,90,90,0,1
309,2,1,52,52,0,1
310,1,1,141,150,1,0
310,2,1,101,106,1,0
310,1,1,132,137,0,1
310,2,1,176,178,0,1
311,1,1,143,143,1,0
311,2,1,119,119,1,0
311,1,1,174,192,0,1
311,2,1,101,106,0,1
312,1,1,94,98,1,0
312,2,1,85,90,1,0
312,1,1,143,166,0,1
312,2,1,183,217,0,1
313,1,1,712,715,1,0
313,2,1,810,812,1,0
313,1,1,690,690,0,1
313,2,1,636,639,0,1
314,1,1,37,41,1,0
314,2,1,100,105,1,0
314,1,1,162,173,0,1
314,2,1,69,71,0,1
315,1,1,191,191,1,0
315,2,1,214,214,1,0
315,1,1,555,555,0,1
315,2,1,541,541,0,1
316,1,1,730,739,1,0
316,2,1,774,793,1,0
316,1,1,625,714,0,1
316,2,1,844,938,0,1
317,1,1,304,306,1,0
317,2,1,297,297,1,0
317,1,1,470,470,0,1
317,2,1,461,461,0,1
318,1,1,226,226,1,0
318,2,1,285,286,1,0
318,1,1,311,311,0,1
318,2,1,312,312,0,1
319,1,1,530,538,1,0
319,2,1,1028,1030,1,0
319,1,1,1072,1105,0,1
319,2,1,788,817,0,1
320,1,1,973,973,1,0
320,2,1,801,802,1,0
320,1,1,421,648,0,1
320,2,1,425,697,0,1
321,1,1,344,347,1,0
321,2,1,674,688,1,0
321,1,1,967,976,0,1
321,2,1,872,883,0,1
322,1,1,877,877,1,0
322,2,1,1245,1247,1,0
322,1,1,1239,1259,0,1
322,2,1,1092,1112,0,1
323,1,1,41,41,1,0
323,2,1,120,120,1,0
323,1,1,41,44,0,1
323,2,1,17,17,0,1
324,1,1,184,189,1,0
324,2,1,167,169,1,0
324,1,1,187,193,0,1
324,2,1,179,180,0,1
325,1,1,2403,3405,1,0
325,2,1,2291,3625,1,0
325,1,1,2447,2664,0,1
325,2,1,2985,3232,0,1
326,1,1,294,294,1,0
326,2,1,338,338,1,0
326,1,1,307,330,0,1
326,2,1,224,243,0,1
327,1,1,134,134,1,0
327,2,1,130,130,1,0
327,1,1,77,116,0,1
327,2,1,93,130,0,1
328,1,1,188,188,1,0
328,2,1,342,344,1,0
328,1,1,766,770,0,1
328,2,1,783,788,0,1
329,1,1,862,863,1,0
329,2,1,571,572,1,0
329,1,1,741,772,0,1
329,2,1,617,647,0,1
330,1,1,695,702,1,0
330,2,1,717,737,1,0
330,1,1,1064,1091,0,1
330,2,1,1244,1279,0,1
331,1,1,33,33,1,0
331,2,1,46,46,1,0
331,1,1,36,36,0,1
331,2,1,46,46,0,1
332,1,1,417,424,1,0
332,2,1,537,552,1,0
332,1,1,686,736,0,1
332,2,1,683,734,0,1
333,1,1,424,425,1,0
333,2,1,680,680,1,0
333,1,1,882,896,0,1
333,2,1,794,815,0,1
334,1,1,150,215,1,0
334,2,1,169,240,1,0
334,1,1,334,342,0,1
334,2,1,291,317,0,1
335,1,1,619,637,1,0
335,2,1,697,709,1,0
335,1,1,816,840,0,1
335,2,1,727,746,0,1
336,1,1,368,382,1,0
336,2,1,525,540,1,0
336,1,1,698,755,0,1
336,2,1,649,714,0,1
337,1,1,3781,3913,1,0
337,2,1,2588,2695,1,0
337,1,1,3194,3590,0,1
337,2,1,2456,2762,0,1
338,1,1,204,204,1,0
338,2,1,422,423,1,0
338,1,1,285,410,0,1
338,2,1,258,337,0,1
339,1,1,348,357,1,0
339,2,1,357,361,1,0
339,1,1,501,503,0,1
339,2,1,477,477,0,1
340,1,1,852,852,1,0
340,2,1,941,946,1,0
340,1,1,1490,1490,0,1
340,2,1,1571,1574,0,1
341,1,1,185,185,1,0
341,2,1,165,165,1,0
341,1,1,80,102,0,1
341,2,1,131,153,0,1
342,1,1,221,228,1,0
342,2,1,226,238,1,0
342,1,1,290,311,0,1
342,2,1,296,314,0,1
343,1,1,46,46,1,0
343,2,1,66,66,1,0
343,1,1,92,99,0,1
343,2,1,50,51,0,1
344,1,1,74,87,1,0
344,2,1,84,90,1,0
344,1,1,180,195,0,1
344,2,1,106,116,0,1
345,1,1,533,534,1,0
345,2,1,990,996,1,0
345,1,1,1071,1089,0,1
345,2,1,1099,1123,0,1
346,1,1,1481,1484,1,0
346,2,1,1923,1929,1,0
346,1,1,1839,1845,0,1
346,2,1,1692,1718,0,1
347,1,1,939,956,1,0
347,2,1,1046,1063,1,0
347,1,1,1350,1351,0,1
347,2,1,1335,1338,0,1
348,1,1,821,821,1,0
348,2,1,723,725,1,0
348,1,1,790,838,0,1
348,2,1,786,833,0,1
349,1,1,835,841,1,0
349,2,1,837,851,1,0
349,1,1,761,949,0,1
349,2,1,507,635,0,1
350,1,1,21,21,1,0
350,2,1,41,41,1,0
350,1,1,17,17,0,1
350,2,1,9,9,0,1
351,1,1,216,226,1,0
351,2,1,318,325,1,0
351,1,1,395,401,0,1
351,2,1,357,361,0,1
352,1,1,118,118,1,0
352,2,1,118,118,1,0
352,1,1,95,98,0,1
352,2,1,93,97,0,1
353,1,1,668,671,1,0
353,2,1,787,791,1,0
353,1,1,1023,1023,0,1
353,2,1,1197,1200,0,1
354,1,1,392,394,1,0
354,2,1,442,442,1,0
354,1,1,651,652,0,1
354,2,1,652,653,0,1
355,1,1,4157,4162,1,0
355,2,1,3112,3114,1,0
355,1,1,2413,2737,0,1
355,2,1,1894,2163,0,1
356,1,1,320,320,1,0
356,2,1,562,562,1,0
356,1,1,500,539,0,1
356,2,1,397,418,0,1
357,1,1,119,119,1,0
357,2,1,120,120,1,0
357,1,1,227,275,0,1
357,2,1,183,215,0,1
358,1,1,308,308,1,0
358,2,1,282,282,1,0
358,1,1,321,342,0,1
358,2,1,304,322,0,1
359,1,1,39,43,1,0
359,2,1,316,352,1,0
359,1,1,316,348,0,1
359,2,1,66,70,0,1
360,1,1,447,450,1,0
360,2,1,414,425,1,0
360,1,1,703,706,0,1
360,2,1,527,528,0,1
361,1,1,118,121,1,0
361,2,1,86,87,1,0
361,1,1,148,148,0,1
361,2,1,105,106,0,1
362,1,1,1175,1179,1,0
362,2,1,1225,1226,1,0
362,1,1,1664,1705,0,1
362,2,1,1779,1846,0,1
363,1,1,261,264,1,0
363,2,1,491,496,1,0
363,1,1,686,695,0,1
363,2,1,704,715,0,1
364,1,1,607,619,1,0
364,2,1,723,727,1,0
364,1,1,934,982,0,1
364,2,1,1065,1116,0,1
365,1,1,715,722,1,0
365,2,1,1114,1122,1,0
365,1,1,1487,1524,0,1
365,2,1,1287,1319,0,1
366,1,1,1610,1617,1,0
366,2,1,1026,1027,1,0
366,1,1,1401,1438,0,1
366,2,1,1160,1194,0,1
367,1,1,247,253,1,0
367,2,1,389,399,1,0
367,1,1,566,569,0,1
367,2,1,510,517,0,1
368,1,1,531,532,1,0
368,2,1,1018,1020,1,0
368,1,1,954,973,0,1
368,2,1,754,770,0,1
369,1,1,342,355,1,0
369,2,1,159,161,1,0
369,1,1,102,102,0,1
369,2,1,124,124,0,1
370,1,1,369,369,1,0
370,2,1,423,423,1,0
370,1,1,556,595,0,1
370,2,1,433,462,0,1
371,1,1,558,570,1,0
371,2,1,569,605,1,0
371,1,1,727,728,0,1
371,2,1,861,862,0,1
372,1,1,275,280,1,0
372,2,1,393,399,1,0
372,1,1,390,392,0,1
372,2,1,292,296,0,1
373,1,1,208,246,1,0
373,2,1,184,236,1,0
373,1,1,346,346,0,1
373,2,1,335,336,0,1
374,1,1,427,427,1,0
374,2,1,498,499,1,0
374,1,1,616,616,0,1
374,2,1,580,580,0,1
375,1,1,75,75,1,0
375,2,1,71,71,1,0
375,1,1,19,20,0,1
375,2,1,18,19,0,1
376,1,1,626,628,1,0
376,2,1,1024,1027,1,0
376,1,1,1311,1336,0,1
376,2,1,1208,1245,0,1
377,1,1,830,830,1,0
377,2,1,820,820,1,0
377,1,1,939,980,0,1
377,2,1,921,968,0,1
378,1,1,720,728,1,0
378,2,1,852,854,1,0
378,1,1,953,953,0,1
378,2,1,883,885,0,1
379,1,1,186,186,1,0
379,2,1,187,188,1,0
379,1,1,211,218,0,1
379,2,1,188,204,0,1
380,1,1,2176,2179,1,0
380,2,1,2637,2646,1,0
380,1,1,1638,1756,0,1
380,2,1,1141,1221,0,1
381,1,1,44,45,1,0
381,2,1,31,31,1,0
381,1,1,37,37,0,1
381,2,1,45,45,0,1
382,1,1,577,598,1,0
382,2,1,686,688,1,0
382,1,1,765,778,0,1
382,2,1,846,866,0,1
383,1,1,38,38,1,0
383,2,1,92,93,1,0
383,1,1,153,153,0,1
383,2,1,166,166,0,1
384,1,1,49,49,1,0
384,2,1,63,63,1,0
384,1,1,64,70,0,1
384,2,1,43,49,0,1
385,1,1,627,627,1,0
385,2,1,524,524,1,0
385,1,1,673,683,0,1
385,2,1,685,693,0,1
386,1,1,85,86,1,0
386,2,1,262,262,1,0
386,1,1,458,465,0,1
386,2,1,383,390,0,1
387,1,1,222,222,1,0
387,2,1,415,417,1,0
387,1,1,235,241,0,1
387,2,1,276,282,0,1
388,1,1,832,987,1,0
388,2,1,928,1081,1,0
388,1,1,933,968,0,1
388,2,1,969,1003,0,1
389,1,1,293,307,1,0
389,2,1,670,684,1,0
389,1,1,885,949,0,1
389,2,1,854,921,0,1
390,1,1,135,135,1,0
390,2,1,148,148,1,0
390,1,1,194,195,0,1
390,2,1,180,182,0,1
391,1,1,1274,1277,1,0
391,2,1,1319,1322,1,0
391,1,1,1047,1064,0,1
391,2,1,1336,1345,0,1
392,1,1,545,603,1,0
392,2,1,656,729,1,0
392,1,1,757,773,0,1
392,2,1,712,737,0,1
393,1,1,980,980,1,0
393,2,1,908,910,1,0
393,1,1,1114,1123,0,1
393,2,1,998,1011,0,1
394,1,1,48,48,1,0
394,2,1,51,53,1,0
394,1,1,167,173,0,1
394,2,1,121,121,0,1
395,1,1,213,242,1,0
395,2,1,162,213,1,0
395,1,1,331,331,0,1
395,2,1,318,319,0,1
396,1,1,399,400,1,0
396,2,1,389,389,1,0
396,1,1,504,504,0,1
396,2,1,546,546,0,1
397,1,1,1299,1394,1,0
397,2,1,1012,1094,1,0
397,1,1,969,1217,0,1
397,2,1,568,766,0,1
398,1,1,3841,3843,1,0
398,2,1,3726,3728,1,0
398,1,1,2560,2888,0,1
398,2,1,2766,3206,0,1
399,1,1,176,178,1,0
399,2,1,366,366,1,0
399,1,1,390,422,0,1
399,2,1,303,326,0,1
400,1,1,115,116,1,0
400,2,1,122,124,1,0
400,1,1,166,174,0,1
400,2,1,159,186,0,1
401,1,1,117,117,1,0
401,2,1,234,234,1,0
401,1,1,287,302,0,1
401,2,1,267,283,0,1
402,1,1,565,668,1,0
402,2,1,613,740,1,0
402,1,1,457,467,0,1
402,2,1,585,593,0,1
403,1,1,343,344,1,0
403,2,1,463,466,1,0
403,1,1,531,534,0,1
403,2,1,701,707,0,1
404,1,1,21,21,1,0
404,2,1,50,50,1,0
404,1,1,40,40,0,1
404,2,1,44,44,0,1
405,1,1,330,333,1,0
405,2,1,307,308,1,0
405,1,1,269,291,0,1
405,2,1,229,253,0,1
406,1,1,268,273,1,0
406,2,1,362,366,1,0
406,1,1,671,706,0,1
406,2,1,991,1013,0,1
407,1,1,524,531,1,0
407,2,1,697,702,1,0
407,1,1,885,924,0,1
407,2,1,943,957,0,1
408,1,1,151,151,1,0
408,2,1,136,136,1,0
408,1,1,134,165,0,1
408,2,1,102,143,0,1
409,1,1,1349,1358,1,0
409,2,1,2270,2283,1,0
409,1,1,1481,1482,0,1
409,2,1,1438,1445,0,1
410,1,1,202,203,1,0
410,2,1,176,176,1,0
410,1,1,227,227,0,1
410,2,1,162,163,0,1
411,1,1,483,486,1,0
411,2,1,877,881,1,0
411,1,1,1274,1309,0,1
411,2,1,1115,1135,0,1
412,1,1,550,551,1,0
412,2,1,806,806,1,0
412,1,1,557,557,0,1
412,2,1,881,883,0,1
413,1,1,128,128,1,0
413,2,1,110,116,1,0
413,1,1,294,295,0,1
413,2,1,249,252,0,1
414,1,1,38,38,1,0
414,2,1,65,65,1,0
414,1,1,88,88,0,1
414,2,1,89,89,0,1
415,1,1,721,742,1,0
415,2,1,975,1001,1,0
415,1,1,797,805,0,1
415,2,1,773,779,0,1
416,1,1,619,649,1,0
416,2,1,984,992,1,0
416,1,1,1022,1052,0,1
416,2,1,1006,1039,0,1
417,1,1,985,988,1,0
417,2,1,1626,1627,1,0
417,1,1,3452,3487,0,1
417,2,1,3055,3092,0,1
418,1,1,462,463,1,0
418,2,1,733,738,1,0
418,1,1,863,904,0,1
418,2,1,938,948,0,1
419,1,1,473,487,1,0
419,2,1,414,419,1,0
419,1,1,742,744,0,1
419,2,1,742,746,0,1
420,1,1,23513,23530,1,0
420,2,1,30673,30711,1,0
420,1,1,22636,30594,0,1
420,2,1,21748,31613,0,1
421,1,1,118,118,1,0
421,2,1,129,130,1,0
421,1,1,179,179,0,1
421,2,1,125,125,0,1
422,1,1,132,132,1,0
422,2,1,195,195,1,0
422,1,1,397,406,0,1
422,2,1,365,382,0,1
423,1,1,139,139,1,0
423,2,1,162,163,1,0
423,1,1,81,85,0,1
423,2,1,290,315,0,1
424,1,1,180,181,1,0
424,2,1,270,270,1,0
424,1,1,354,369,0,1
424,2,1,419,439,0,1
425,1,1,419,436,1,0
425,2,1,609,660,1,0
425,1,1,805,805,0,1
425,2,1,814,817,0,1
426,1,1,186,206,1,0
426,2,1,195,199,1,0
426,1,1,122,122,0,1
426,2,1,174,175,0,1
427,1,1,90,91,1,0
427,2,1,86,86,1,0
427,1,1,229,229,0,1
427,2,1,218,218,0,1
428,1,1,110,110,1,0
428,2,1,262,262,1,0
428,1,1,280,280,0,1
428,2,1,303,303,0,1
429,1,1,240,240,1,0
429,2,1,290,290,1,0
429,1,1,342,346,0,1
429,2,1,326,337,0,1
430,1,1,47,47,1,0
430,2,1,23,23,1,0
430,1,1,42,42,0,1
430,2,1,55,55,0,1
431,1,1,187,195,1,0
431,2,1,539,546,1,0
431,1,1,846,846,0,1
431,2,1,933,933,0,1
432,1,1,351,351,1,0
432,2,1,404,404,1,0
432,1,1,578,584,0,1
432,2,1,572,579,0,1
433,1,1,6852,7124,1,0
433,2,1,3392,3484,1,0
433,1,1,1811,1871,0,1
433,2,1,2514,2598,0,1
434,1,1,289,290,1,0
434,2,1,270,270,1,0
434,1,1,351,358,0,1
434,2,1,492,500,0,1
435,1,1,649,650,1,0
435,2,1,1053,1054,1,0
435,1,1,1175,1283,0,1
435,2,1,894,976,0,1
436,1,1,635,641,1,0
436,2,1,798,806,1,0
436,1,1,1424,1473,0,1
436,2,1,1254,1317,0,1
437,1,1,254,254,1,0
437,2,1,399,400,1,0
437,1,1,521,521,0,1
437,2,1,628,628,0,1
438,1,1,146,172,1,0
438,2,1,201,244,1,0
438,1,1,235,235,0,1
438,2,1,247,247,0,1
439,1,1,253,253,1,0
439,2,1,200,200,1,0
439,1,1,356,356,0,1
439,2,1,303,303,0,1
440,1,1,672,676,1,0
440,2,1,803,812,1,0
440,1,1,1312,1331,0,1
440,2,1,1270,1281,0,1
441,1,1,2635,2640,1,0
441,2,1,2870,2875,1,0
441,1,1,2766,2878,0,1
441,2,1,2692,2833,0,1
442,1,1,13,13,1,0
442,2,1,15,15,1,0
442,1,1,105,109,0,1
442,2,1,121,128,0,1
443,1,1,24,25,1,0
443,2,1,17,17,1,0
443,1,1,160,204,0,1
443,2,1,145,186,0,1
444,1,1,265,296,1,0
444,2,1,260,270,1,0
444,1,1,573,573,0,1
444,2,1,477,477,0,1
445,1,1,347,349,1,0
445,2,1,362,366,1,0
445,1,1,703,717,0,1
445,2,1,609,619,0,1
446,1,1,424,424,1,0
446,2,1,481,483,1,0
446,1,1,533,688,0,1
446,2,1,542,619,0,1
447,1,1,1212,1293,1,0
447,2,1,977,1029,1,0
447,1,1,644,751,0,1
447,2,1,683,759,0,1
448,1,1,233,233,1,0
448,2,1,214,214,1,0
448,1,1,290,350,0,1
448,2,1,237,308,0,1
449,1,1,80,81,1,0
449,2,1,106,107,1,0
449,1,1,216,232,0,1
449,2,1,219,247,0,1
450,1,1,397,398,1,0
450,2,1,503,510,1,0
450,1,1,803,813,0,1
450,2,1,803,811,0,1
451,1,1,627,631,1,0
451,2,1,1295,1303,1,0
451,1,1,2170,2171,0,1
451,2,1,2256,2261,0,1
452,1,1,350,352,1,0
452,2,1,765,769,1,0
452,1,1,725,759,0,1
452,2,1,516,541,0,1
453,1,1,919,925,1,0
453,2,1,1104,1108,1,0
453,1,1,1317,1342,0,1
453,2,1,1250,1286,0,1
454,1,1,625,627,1,0
454,2,1,569,570,1,0
454,1,1,511,520,0,1
454,2,1,543,551,0,1
455,1,1,767,783,1,0
455,2,1,1160,1177,1,0
455,1,1,1257,1277,0,1
455,2,1,1131,1146,0,1
456,1,1,343,381,1,0
456,2,1,394,423,1,0
456,1,1,369,374,0,1
456,2,1,347,355,0,1
457,1,1,229,229,1,0
457,2,1,184,185,1,0
457,1,1,132,134,0,1
457,2,1,113,114,0,1
458,1,1,21,24,1,0
458,2,1,41,46,1,0
458,1,1,486,500,0,1
458,2,1,147,169,0,1
459,1,1,1504,1513,1,0
459,2,1,1057,1066,1,0
459,1,1,1535,1545,0,1
459,2,1,1082,1090,0,1
460,1,1,182,182,1,0
460,2,1,216,217,1,0
460,1,1,210,215,0,1
460,2,1,229,236,0,1
461,1,1,688,692,1,0
461,2,1,725,746,1,0
461,1,1,692,692,0,1
461,2,1,730,731,0,1
462,1,1,275,275,1,0
462,2,1,268,268,1,0
462,1,1,380,401,0,1
462,2,1,402,413,0,1
463,1,1,440,442,1,0
463,2,1,374,374,1,0
463,1,1,864,866,0,1
463,2,1,737,740,0,1
464,1,1,697,697,1,0
464,2,1,973,974,1,0
464,1,1,1673,1690,0,1
464,2,1,1419,1426,0,1
465,1,1,25,26,1,0
465,2,1,121,122,1,0
465,1,1,143,143,0,1
465,2,1,59,59,0,1
466,1,1,860,863,1,0
466,2,1,919,921,1,0
466,1,1,562,562,0,1
466,2,1,753,753,0,1
467,1,1,216,216,1,0
467,2,1,219,221,1,0
467,1,1,502,503,0,1
467,2,1,591,594,0,1
468,1,1,137,141,1,0
468,2,1,189,195,1,0
468,1,1,564,590,0,1
468,2,1,435,453,0,1
469,1,1,852,897,1,0
469,2,1,855,875,1,0
469,1,1,1057,1074,0,1
469,2,1,777,787,0,1
470,1,1,252,252,1,0
470,2,1,293,293,1,0
470,1,1,459,475,0,1
470,2,1,435,445,0,1
471,1,1,438,460,1,0
471,2,1,514,559,1,0
471,1,1,610,638,0,1
471,2,1,624,647,0,1
472,1,1,610,611,1,0
472,2,1,832,833,1,0
472,1,1,1181,1195,0,1
472,2,1,1019,1042,0,1
473,1,1,74,75,1,0
473,2,1,79,79,1,0
473,1,1,121,121,0,1
473,2,1,131,131,0,1
474,1,1,183,183,1,0
474,2,1,154,155,1,0
474,1,1,250,251,0,1
474,2,1,151,152,0,1
475,1,1,32687,33101,1,0
475,2,1,22107,22479,1,0
475,1,1,26082,26620,0,1
475,2,1,26117,26632,0,1
476,1,1,124,125,1,0
476,2,1,116,117,1,0
476,1,1,159,165,0,1
476,2,1,185,196,0,1
477,1,1,389,402,1,0
477,2,1,261,277,1,0
477,1,1,379,468,0,1
477,2,1,355,413,0,1
478,1,1,46,46,1,0
478,2,1,35,35,1,0
478,1,1,47,58,0,1
478,2,1,73,90,0,1
479,1,1,772,776,1,0
479,2,1,994,997,1,0
479,1,1,1005,1037,0,1
