Name,SCfxSDm_20_2015,SCfxSDm_20_2016,SCfxSDm_35_2015,SCfxSDm_35_2016,SDfxSCm_20_2015,SDfxSCm_20_2016,SDfxSCm_35_2015,SDfxSCm_35_2016,SD_20_2015,SD_20_2016,SD_35_2015,SD_35_2016,SCN_20_2015,SCN_20_2016,SCN_35_2015,SCN_35_2016
SD_As4_Contig85174,0,4,1,5,0,6,0,2,2,2,2,0,3,1,0,4
SD_As4_Contig33612,81,336,154,490,120,309,145,182,142,316,267,222,229,293,167,137
SD_As4_Contig14034,277,1160,511,1671,382,1148,505,691,420,724,697,472,1074,879,702,667
SD_As4_Contig5052,132,462,198,660,172,505,224,209,219,350,179,172,473,334,380,328
SD_As4_Contig21296,79,395,68,463,105,390,39,92,178,290,97,63,434,530,275,139
SD_As4_Contig19957,79,445,150,595,154,446,157,113,181,373,231,314,326,297,281,270
SD_As4_Contig10644,80,741,208,949,222,965,348,566,227,858,411,804,771,441,640,670
SD_As4_Contig45057,7,46,14,60,5,44,24,22,1,2,5,4,60,50,78,80
SD_As4_Contig5222,88,623,216,839,201,639,245,203,164,400,263,340,503,348,374,383
SD_As4_Contig15817,19,93,19,112,24,110,29,32,24,49,27,59,94,43,80,56
SD_As4_Contig11194,69,363,156,519,152,371,205,349,137,396,252,316,344,288,261,267
SD_As4_Contig18170,17,98,26,124,34,75,43,35,47,127,55,29,71,81,45,26
SD_As4_Contig58619,0,3,1,4,0,1,0,1,1,2,1,1,0,0,0,1
SD_As4_Contig5529,97,305,227,532,157,333,297,262,129,320,269,205,302,294,235,246
SD_As4_Contig10212,14,122,57,179,34,67,44,50,14,71,47,70,119,95,103,84
SD_As4_Contig3711cap,347,2091,897,2988,652,2280,1132,1270,561,1489,1057,1270,2025,1417,1805,1755
SD_As4_Contig12652,28,121,35,156,52,125,35,45,58,92,51,42,94,91,39,43
SD_As4_Contig1852,118,880,350,1230,257,1062,458,645,234,733,406,710,941,583,845,908
SD_As4_Contig6881,278,1315,611,1926,388,1352,636,560,490,933,638,759,1258,936,1057,941
SD_As4_Contig7124,90,601,158,759,172,654,213,356,190,570,246,405,451,319,421,449
SD_As4_Contig5899,20,109,39,148,35,104,43,59,38,71,64,72,91,64,59,69
SD_As4_Contig9725,44,180,73,253,33,142,50,41,89,143,57,44,163,181,125,62
SD_As4_Contig2630,92,561,231,792,201,430,302,309,268,416,411,287,315,263,256,330
SD_As4_Contig458,1357,11735,5384,17119,3493,10341,5631,10247,3643,7207,7986,8987,10590,6928,8846,10598
SD_As4_Contig20002,261,1383,468,1851,393,1396,487,661,376,879,554,519,1028,984,755,735
SD_As4_Contig9981,276,1136,543,1679,429,1346,617,633,408,915,676,929,1231,778,1062,1063
SD_As4_Contig7198,99,892,256,1148,251,1075,368,618,201,637,412,683,917,536,837,891
SD_As4_Contig36334,0,4,1,5,6,1,3,1,2,2,1,0,0,1,8,7
SD_As4_Contig30457,31,174,83,257,65,131,73,89,78,188,131,115,129,119,54,73
SD_As4_Contig4310,92,584,240,824,174,744,333,324,218,492,351,481,647,364,541,557
SD_As4_Contig1086cap,95,686,293,979,224,713,356,420,164,567,275,424,693,467,595,592
SD_As4_Contig39147,8,22,17,39,5,19,15,12,19,34,36,24,15,11,11,8
SD_As4_Contig19598,66,269,216,485,151,261,223,219,78,127,143,118,334,357,417,329
SD_As4_Contig5292,64,192,121,313,53,174,120,197,147,561,201,162,372,585,350,163
SD_As4_Contig11389,19,94,48,142,36,86,58,88,29,65,89,61,60,50,45,42
SD_As4_Contig1444,147,1268,361,1629,366,1591,526,728,326,1050,515,933,1200,670,1079,1168
SD_As4_Contig3432,73,898,210,1108,210,1107,335,723,195,890,420,793,1024,701,1028,972
SD_As4_Contig747cap,203,1161,539,1700,460,1309,706,904,333,1064,677,882,1107,832,1131,1078
SD_As4_Contig2987,514,2337,1353,3690,782,2249,1417,947,760,1860,1450,1735,1677,1255,1367,1304
SD_As4_Contig2263cap,90,391,187,578,156,378,224,297,142,369,245,290,342,267,306,288
SD_As4_Contig9736,34,311,201,512,142,308,211,259,107,271,175,241,299,251,294,320
SD_As4_Contig3720cap,33,143,96,239,61,124,80,82,40,76,54,55,143,80,68,99
SD_As4_Contig14880,25,50,30,80,14,60,13,20,38,93,20,19,11,12,7,6
SD_As4_Contig10592,159,1020,336,1356,285,1192,364,599,221,806,426,644,1003,782,925,932
SD_As4_Contig222201,89,406,152,558,124,440,143,217,156,389,187,193,336,286,251,237
SD_As4_Contig31234,1,15,6,21,3,27,7,11,1,17,5,16,18,12,19,15
SD_As4_Contig4428,15,73,61,134,32,41,78,22,19,38,32,27,59,56,71,27
SD_As4_Contig619cap,63,566,167,733,197,454,268,343,203,459,271,360,447,342,334,387
SD_As4_Contig13737,26,154,37,191,31,169,41,42,53,108,51,58,139,95,92,102
SD_As4_Contig1617,165,991,686,1677,336,1064,734,774,331,798,786,888,1045,607,970,1089
SD_As4_Contig20486,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
SD_As4_Contig633,8,3,4,7,4,6,5,5,5,5,9,8,0,6,1,2
SD_As4_Contig12914,76,525,217,742,160,626,250,349,166,398,276,382,495,372,484,492
SD_As4_Contig37613,16,51,27,78,16,27,50,23,17,36,81,40,2,4,2,3
SD_As4_Contig1864,97,794,264,1058,228,651,314,572,234,553,414,391,559,399,368,394
SD_As4_Contig9026,113,836,368,1204,236,916,467,650,209,669,504,651,806,599,783,741
SD_As4_Contig24200,0,12,6,18,1,3,4,2,3,12,5,5,9,4,4,3
SD_As4_Contig27017,8,22,21,43,14,15,17,18,9,8,13,4,12,18,13,11
SD_As4_Contig2496cap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_As4_Contig28968,6,21,12,33,6,18,9,16,7,12,17,17,17,12,18,23
SD_As4_Contig80956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_As4_Contig1182cap,77,508,187,695,186,517,248,272,145,357,243,262,576,478,478,445
SD_As4_Contig1492,125,809,246,1055,193,1002,324,429,198,648,286,648,780,459,737,730
SD_As4_Contig3128,335,1799,831,2630,500,1574,780,1253,616,1347,1221,1130,1189,1093,842,886
SD_As4_Contig3349cap,0,1,0,1,0,0,0,0,1,0,1,3,2,0,0,0
SD_As4_Contig2513,120,152,126,278,143,211,191,139,444,254,170,221,190,122,115,138
SD_As4_Contig2289,1327,4987,3142,8129,2500,4426,3912,3706,2891,7288,4844,4688,1381,1372,1228,1065
SD_As4_Contig9373,401,2422,1603,4025,748,1838,1400,2031,539,1028,1415,1378,1173,1344,1272,1436
SD_As4_Contig13264,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SD_As4_Contig954cap,77,622,954,1576,289,638,975,1183,205,511,1597,1372,742,520,1142,1292
SD_As4_Contig24258,3,22,20,42,5,19,12,19,6,21,17,22,8,15,13,7
SD_As4_Contig23980,139,370,339,709,223,278,337,225,161,330,219,199,341,361,304,267
SD_As4_Contig11661,16,68,77,145,10,40,64,93,37,61,170,129,4,1,8,33
SD_As4_Contig13188,140,415,499,914,444,455,324,184,430,547,271,305,352,338,354,313
SD_As4_Contig55215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_As4_Contig2999,188,2499,549,3048,559,3065,998,1318,438,1535,788,1848,2515,1304,2358,2658
SD_As4_Contig9711,41,682,311,993,63,216,184,93,94,730,616,596,60,539,31,33
SD_As4_Contig13588,130,749,272,1021,230,917,414,570,168,639,355,542,860,582,902,853
SD_As4_Contig25212,0,2,2,4,0,3,0,0,0,2,0,1,1,6,2,0
SD_As4_Contig7639,361,2045,1298,3343,752,1879,1323,1532,666,1557,1456,1624,2229,1864,1868,1933
SD_As4_Contig21180,0,1,48,49,0,0,31,21,0,0,25,13,1,0,39,73
SD_As4_Contig3994,264,1106,710,1816,455,1205,781,830,287,763,582,716,1295,957,1175,1189
SD_As4_Contig4938,125,768,296,1064,228,668,355,356,229,621,448,532,448,347,412,364
SD_As4_Contig10103,576,2458,1244,3702,1003,2389,1162,1779,1345,2252,1934,2076,2208,2235,1348,1701
SD_As4_Contig9279,32,232,102,334,93,196,133,151,55,154,119,140,236,162,195,166
SD_As4_Contig7126,22,347,83,430,63,483,114,171,68,267,139,318,380,163,308,372
SD_As4_Contig71040,0,7,3,10,3,7,4,4,7,0,2,7,5,7,6,4
SD_As4_Contig11538,6,15,2,17,6,19,11,5,15,9,9,9,15,6,7,8
SD_As4_Contig12937,59,429,153,582,139,435,157,360,92,270,228,230,470,397,419,379
SD_As4_Contig7795,33,75,40,115,32,50,56,25,25,38,23,19,36,44,16,23
SD_As4_Contig13875,137,1323,401,1724,332,1587,540,752,303,1031,511,1011,1193,775,1266,1198
SD_As4_Contig25916,104,278,137,415,134,480,147,205,166,400,83,92,370,472,475,375
SD_As4_Contig9074,19,61,18,79,12,64,10,22,24,44,14,17,51,37,39,25
SD_As4_Contig5246,392,1525,857,2382,618,1447,961,1009,509,1295,827,892,1585,1303,1227,984
SD_As4_Contig41279,0,3,1,4,1,2,1,0,1,8,1,3,0,1,5,1
SD_As4_Contig11826,29,542,110,652,109,727,194,400,88,382,169,396,652,347,622,570
SD_As4_Contig6061,303,529,760,1289,555,501,796,363,349,743,390,277,540,630,399,337
SD_As4_Contig85157,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0
SD_As4_Contig30854,7,36,5,41,12,48,12,30,19,46,25,43,10,19,6,10
SD_As4_Contig1231cap,164,1070,409,1479,337,1100,485,705,243,723,594,622,1115,820,908,881
SD_As4_Contig68919,0,2,0,2,0,0,0,0,3,0,0,0,0,2,0,2
SD_As4_Contig4768,21,131,20,151,35,95,48,42,44,63,39,66,116,80,107,70
SD_As4_Contig1177cap,150,878,234,1112,228,817,234,251,351,487,287,213,717,580,384,397
SD_As4_Contig18177,5,15,9,24,5,11,3,11,7,10,9,11,14,15,11,10
SD_As4_Contig12902,1,6,21,27,4,7,15,14,1,3,9,23,14,9,8,5
SD_As4_Contig17258,5,15,10,25,19,24,13,12,15,21,11,9,31,17,15,11
SD_As4_Contig7511,124,494,309,803,185,462,277,353,221,581,296,318,530,449,440,328
SD_As4_Contig1441cap,93,490,179,669,170,407,190,225,241,409,306,270,281,175,146,199
SD_As4_Contig692,209,1238,713,1951,423,1455,822,937,428,1112,969,1160,1286,947,1154,1090
SD_As4_Contig1147cap,216,1445,520,1965,460,1373,715,816,416,1172,564,799,1266,887,1087,1093
SD_As4_Contig17400,98,536,116,652,171,443,134,119,234,365,193,156,403,367,176,160
SD_As4_Contig3159cap,25,132,55,187,43,165,95,83,39,104,79,115,109,79,133,168
SD_As4_Contig26028,10,36,32,68,30,34,40,52,39,115,101,53,45,58,39,51
SD_As4_Contig3155,8,69,24,93,22,52,18,28,13,25,12,11,87,96,67,68
SD_As4_Contig24323,38,112,335,447,54,77,304,182,40,80,233,102,98,77,267,366
SD_As4_Contig1661cap,66,874,212,1086,195,1070,336,757,176,645,282,579,1245,849,1077,1220
SD_As4_Contig3330,1081,4446,3358,7804,1708,4344,3357,2724,1714,3498,3275,3383,4102,2930,3698,3773
SD_As4_Contig2647,51,243,141,384,86,256,193,181,70,210,182,246,247,167,222,230
SD_As4_Contig1271,214,814,611,1425,277,744,474,559,278,622,505,406,998,964,898,858
SD_As4_Contig14391,316,227,610,837,263,115,578,85,294,391,175,163,319,399,237,173
SD_As4_Contig5649,168,847,343,1190,284,856,347,361,387,691,380,370,805,546,535,496
SD_As4_Contig953cap,109,440,223,663,173,423,281,315,168,373,229,244,544,479,445,325
SD_As4_Contig12670,16,90,60,150,45,71,59,78,48,99,60,63,65,81,51,48
SD_As4_Contig1360,47,324,127,451,98,307,137,204,88,249,110,240,276,177,270,273
SD_As4_Contig136cap,33,266,111,377,90,225,138,184,104,189,148,178,206,137,153,149
SD_As4_Contig16283,84,860,231,1091,261,953,355,605,159,637,318,612,980,691,938,1009
SD_As4_Contig2701,175,1174,368,1542,342,1322,478,605,353,930,470,745,1052,706,1007,978
SD_As4_Contig3252cap,20,76,47,123,26,95,26,58,24,29,29,39,82,41,34,47
SD_As4_Contig3695,52,504,176,680,160,690,345,359,154,485,310,440,635,448,675,807
SD_As4_Contig9918,10,99,21,120,18,118,42,77,10,22,12,19,133,74,148,123
SD_As4_Contig11197,113,145,326,471,163,122,327,188,74,75,191,157,121,109,155,194
SD_As4_Contig5370,140,697,391,1088,305,848,502,766,311,731,729,834,594,378,562,572
SD_As4_Contig2999cap,394,2176,801,2977,438,1982,541,885,501,574,1048,610,2407,1448,1338,1703
SD_As4_Contig9270,127,725,332,1057,226,574,304,468,240,537,449,403,563,537,354,387
SD_As4_Contig594cap,402,2106,1102,3208,600,1692,995,1052,578,939,1005,990,1272,1082,1308,1007
SD_As4_Contig23251,35,205,55,260,49,168,48,42,70,138,88,62,149,154,90,64
SD_As4_Contig17794,35,272,65,337,107,266,123,186,75,218,122,151,287,191,283,283
SD_As4_Contig1958,52,255,142,397,103,259,163,176,88,217,202,195,283,207,251,232
SD_As4_Contig10590,17,122,57,179,43,87,65,63,73,187,116,119,71,83,50,26
SD_As4_Contig4584,123,554,374,928,195,588,307,308,254,535,455,378,411,343,389,283
SD_As4_Contig3714,69,736,197,933,200,891,292,419,174,654,285,558,614,409,638,600
SD_As4_Contig27159,30,18,58,76,43,11,66,3,15,39,5,6,6,19,22,7
SD_As4_Contig36152,14,4,27,31,17,9,31,4,9,17,8,4,5,11,11,2
SD_As4_Contig14840,83,421,212,633,155,461,209,288,185,421,315,337,389,289,340,296
SD_As4_Contig12806,52,201,65,266,59,208,95,150,59,192,87,115,196,180,191,184
SD_As4_Contig13442,74,373,179,552,97,308,142,128,153,250,198,208,266,179,217,202
SD_As4_Contig53793,8,27,8,35,6,15,12,7,14,37,8,9,13,26,22,11
SD_As4_Contig1659,124,2440,451,2891,535,2785,802,1649,302,1258,672,1185,3533,1930,3546,3603
SD_As4_Contig11965,19,111,51,162,58,44,68,20,30,44,47,43,41,359,6,32
SD_As4_Contig3552,119,579,229,808,161,548,239,288,178,456,251,290,573,421,532,497
SD_As4_Contig7240,73,396,209,605,158,446,207,241,134,396,207,250,405,324,404,334
SD_As4_Contig4283,289,1371,780,2151,484,1508,1010,759,395,830,876,1025,1551,991,1353,1351
SD_As4_Contig5217,213,900,450,1350,439,881,605,635,345,1026,619,753,918,795,877,727
SD_As4_Contig14849,78,657,183,840,150,444,241,338,154,407,318,217,231,150,181,229
SD_As4_Contig2859cap,5,18,10,28,13,23,10,9,5,23,20,21,20,22,7,8
SD_As4_Contig1282,56,782,139,921,141,987,209,363,179,591,220,554,646,421,750,580
SD_As4_Contig17181,47,246,103,349,79,262,85,91,111,172,103,119,152,202,168,111
SD_As4_Contig18039,208,1242,554,1796,426,1380,766,830,456,1260,791,1062,1325,708,1084,1148
SD_As4_Contig90470,0,7,3,10,3,7,2,7,2,10,4,3,13,7,7,5
SD_As4_Contig34206,5,34,12,46,12,44,7,12,21,19,28,26,9,12,17,16
SD_As4_Contig5287,102,476,318,794,204,441,272,199,200,349,359,334,435,401,275,198
SD_As4_Contig8893,237,2043,745,2788,453,1229,719,1009,556,976,1179,818,956,831,725,881
SD_As4_Contig2261,59,429,208,637,152,475,255,361,166,492,353,403,387,367,365,286
SD_As4_Contig430,17,176,27,203,39,241,69,115,48,234,93,193,147,97,140,138
SD_As4_Contig11011,740,2118,1856,3974,1224,2142,1894,1303,1098,2143,1611,1550,2042,1660,1966,1611
SD_As4_Contig2173,160,987,329,1316,303,1099,422,518,291,691,406,676,1017,468,808,753
SD_As4_Contig36893,28,134,62,196,46,180,73,78,27,56,59,39,209,107,70,153
SD_As4_Contig15384,5,35,17,52,11,55,8,25,18,30,10,32,59,26,33,28
SD_As4_Contig18265,14,52,30,82,19,51,35,36,31,75,43,51,41,35,42,23
SD_As4_Contig1827cap,80,1466,284,1750,338,1846,547,1033,294,1239,586,1056,1606,955,1513,1574
SD_As4_Contig18411,23,68,40,108,21,40,24,22,23,34,22,18,49,18,32,46
SD_As4_Contig8838,302,2108,408,2516,284,1498,256,737,528,861,595,531,2155,1075,718,1060
SD_As4_Contig10718,416,640,666,1306,451,587,762,290,256,458,327,255,934,1051,1091,429
SD_As4_Contig711cap,27,181,97,278,81,226,106,109,60,151,89,97,222,147,214,196
SD_As4_Contig13325,11,38,47,85,34,29,42,10,26,24,50,20,37,39,50,29
SD_As4_Contig19056,0,1,0,1,5,1,1,0,2,1,1,0,0,2,0,1
SD_As4_Contig45055,0,0,0,0,0,0,0,0,1,88,0,5,9,37,11,28
SD_As4_Contig13781,221,563,606,1169,297,608,594,292,222,346,370,341,690,463,685,526
SD_As4_Contig2958,95,610,187,797,178,788,282,303,149,556,243,375,567,426,458,493
SD_As4_Contig3464,8,30,26,56,6,31,23,16,4,24,21,15,38,40,31,28
SD_As4_Contig33947,1,5,2,7,2,12,5,1,2,7,2,7,5,2,1,10
SD_As4_Contig49793,2,1,12,13,1,5,14,3,1,1,2,7,5,9,13,3
SD_As4_Contig1500,73,342,164,506,120,328,218,179,149,290,187,221,304,247,263,284
SD_As4_Contig1595cap,16,51,24,75,30,42,46,11,14,29,14,15,24,22,32,14
SD_As4_Contig13685,21,101,39,140,34,130,45,50,51,85,53,38,69,91,58,52
SD_As4_Contig21548,3,18,7,25,4,14,4,9,5,12,6,10,9,4,12,8
SD_As4_Contig8079,129,598,335,933,138,339,249,254,131,256,315,293,331,279,251,282
SD_As4_Contig6203,11,132,46,178,37,158,65,88,40,156,75,101,126,95,137,153
SD_As4_Contig288cap,349,2251,923,3174,795,2702,1279,1548,689,1678,1091,1543,2348,1436,2250,2034
SD_As4_Contig17958,88,499,248,747,76,376,175,227,270,483,372,347,969,1118,752,610
SD_As4_Contig1743cap,3,14,5,19,5,11,8,14,8,6,12,5,2,5,3,4
SD_As4_Contig1453,40,397,109,506,127,405,166,220,115,322,164,226,448,280,327,323
SD_As4_Contig4879,18,146,38,184,40,199,51,76,41,130,54,84,191,117,164,166
SD_As4_Contig21791,0,0,1,1,0,0,4,0,0,1,0,2,0,0,3,4
SD_As4_Contig1981cap,117,434,693,1127,162,420,549,204,200,420,519,448,360,262,421,406
SD_As4_Contig7357,53,227,146,373,78,197,90,129,113,247,121,142,79,81,63,70
SD_As4_Contig25879,20,104,54,158,43,99,65,61,55,133,76,81,68,84,39,51
SD_As4_Contig638cap,89,491,148,639,141,463,156,255,230,511,268,251,242,241,175,112
SD_As4_Contig74097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SD_As4_Contig35474,0,3,0,3,0,2,0,1,1,1,0,1,1,0,3,3
SD_As4_Contig9152,346,2123,854,2977,715,2384,891,1234,773,1788,1241,1592,1580,1081,1492,1375
SD_As4_Contig16455,54,234,100,334,87,196,155,210,80,212,144,141,251,256,232,233
SD_As4_Contig21512,35,222,95,317,89,334,115,172,75,188,120,150,288,207,270,255
SD_As4_Contig82161,0,8,5,13,5,4,4,0,5,3,8,5,6,10,3,4
SD_As4_Contig12292,63,257,65,322,89,181,85,88,140,292,118,166,207,162,75,73
SD_As4_Contig12635,84,497,245,742,143,420,272,309,102,364,224,253,563,556,492,469
SD_As4_Contig30262,11,49,2,51,20,63,18,23,14,43,19,13,66,56,75,49
SD_As4_Contig1977,89,456,273,729,151,326,286,121,131,267,272,274,191,181,124,159
SD_As4_Contig14016,38,444,84,528,99,496,175,273,100,335,181,318,470,238,381,420
SD_As4_Contig1559_1,18,168,17,185,26,296,24,58,30,99,31,96,92,93,191,79
SD_As4_Contig29791,6,24,12,36,9,15,25,21,10,22,10,7,21,26,37,18
SD_As4_Contig8204,101,588,177,765,204,557,251,351,188,460,226,336,534,425,453,443
SD_As4_Contig4750,341,1271,848,2119,523,1184,891,629,519,1452,868,708,1473,1397,1082,916
SD_As4_Contig112,298,761,795,1556,358,987,814,405,351,547,858,1045,774,665,1020,717
SD_As4_Contig17913,5,19,8,27,7,18,7,12,6,25,19,12,8,6,4,7
SD_As4_Contig70354,1,4,1,5,3,9,1,3,6,9,0,1,4,10,2,1
SD_As4_Contig33940,24,195,132,327,71,145,103,193,49,229,157,200,139,159,126,130
SD_As4_Contig10688,52,323,110,433,105,305,171,223,138,349,153,185,285,386,272,231
SD_As4_Contig17424,128,770,320,1090,257,802,284,480,178,540,364,379,674,506,656,455
SD_As4_Contig15809,60,564,254,818,149,604,313,396,172,528,358,477,553,297,493,532
SD_As4_Contig17977,321,2188,893,3081,529,2174,780,1290,639,1294,1100,1065,1639,1350,1017,1062
SD_As4_Contig8683,135,415,323,738,222,281,348,216,147,306,237,230,285,339,217,178
SD_As4_Contig37993,26,104,61,165,42,91,61,76,38,118,84,68,69,68,81,55
SD_As4_Contig6301,1,34,19,53,4,34,18,12,15,18,36,18,39,23,30,21
SD_As4_Contig4833,52,337,131,468,125,387,183,273,102,287,140,216,458,314,422,409
SD_As4_Contig14460,77,285,142,427,84,253,137,192,105,270,199,182,198,267,178,152
SD_As4_Contig36929,18,100,40,140,25,91,34,34,34,65,61,40,37,36,28,20
SD_As4_Contig7992,275,1443,746,2189,501,1542,929,1192,428,1215,981,1250,1476,1128,1411,1265
SD_As4_Contig230_1,31,165,74,239,46,156,109,96,53,148,100,128,129,101,147,165
SD_As4_Contig4244,143,542,327,869,165,512,257,433,266,536,408,419,368,337,318,315
SD_As4_Contig1706cap_1,9,107,32,139,45,94,41,98,33,138,20,68,9,7,12,4
SD_As4_Contig734,3,15,4,19,3,30,4,7,0,15,2,5,12,11,11,3
SD_As4_Contig1486cap,4,21,3,24,5,27,5,9,8,34,13,18,17,10,22,4
SD_As4_Contig3594,23,175,22,197,48,178,28,33,58,119,34,72,92,70,66,46
SD_As4_Contig14392,38,223,105,328,99,266,131,175,89,245,207,213,277,260,252,234
SD_As4_Contig43050,7,12,6,18,10,17,6,7,12,15,8,2,12,8,9,10
SD_As4_Contig31510,47,162,140,302,86,138,124,74,82,92,119,64,87,143,75,56
SD_As4_Contig30732,5,23,2,25,14,38,2,18,16,4,6,7,15,20,10,13
SD_As4_Contig24029,15,62,37,99,21,34,51,34,14,35,31,25,17,15,26,33
SD_As4_Contig45159,2,8,4,12,0,3,0,0,1,5,6,2,2,5,0,1
SD_As4_Contig4323,53,221,100,321,69,244,96,72,152,154,165,116,209,128,93,110
SD_As4_Contig28571,47,247,73,320,102,257,122,143,80,184,92,117,234,202,197,185
SD_As4_Contig23264,3,80,16,96,17,82,31,60,18,50,29,65,94,44,54,69
SD_As4_Contig3276cap,113,477,284,761,198,473,241,399,206,427,360,304,439,490,482,446
SD_As4_Contig6829,26,74,53,127,28,69,62,73,28,86,70,45,51,54,59,41
SD_As4_Contig8733,9,29,20,49,24,39,21,39,17,35,20,36,26,14,29,35
SD_As4_Contig14605,15,242,48,290,60,270,80,156,53,192,108,187,261,137,233,282
SD_As4_Contig23175,31,98,60,158,40,92,41,45,49,109,67,50,85,115,58,55
SD_As4_Contig30047,40,217,206,423,93,224,166,190,92,220,191,187,243,239,219,238
SD_As4_Contig985cap,45,141,57,198,59,86,67,33,65,91,59,58,61,57,34,40
SD_As4_Contig12648,255,802,741,1543,427,500,585,419,374,486,503,313,436,514,341,323
SD_As4_Contig4563_2,179,1110,477,1587,253,874,430,682,343,670,657,577,673,530,342,501
SD_As4_Contig65cap,158,756,326,1082,280,851,406,312,246,604,329,533,626,377,480,540
SD_As4_Contig2582,63,281,164,445,97,208,137,152,178,390,258,227,235,353,184,118
SD_As4_Contig1322cap,22,89,48,137,58,62,63,36,86,185,165,68,72,69,55,49
SD_As4_Contig2102,256,1316,1245,2561,573,1450,1103,1220,473,941,832,1017,1314,971,1557,1726
SD_As4_Contig7860,102,371,106,477,142,352,101,126,169,365,180,142,321,377,146,89
SD_As4_Contig10329,128,672,367,1039,241,703,424,385,215,566,403,483,640,477,608,577
SD_As4_Contig4878,0,2,5,7,0,0,1,0,0,1,2,2,0,2,2,4
SD_As4_Contig1468,540,2894,1068,3962,849,2906,1066,1150,1227,2342,1376,1568,2057,1556,1359,1414
SD_As4_Contig22284,0,4,5,9,1,4,4,2,0,0,2,5,7,2,11,18
SD_As4_Contig12324,204,672,529,1201,227,811,343,376,736,954,464,474,506,526,415,316
SD_As4_Contig20869,27,262,52,314,87,285,102,189,63,244,107,192,279,216,272,233
SD_As4_Contig127cap,44,380,105,485,73,273,93,138,36,111,57,61,301,232,246,234
SD_As4_Contig4767,67,557,164,721,153,603,231,296,145,369,215,402,410,331,452,367
SD_As4_Contig4813,536,2092,1027,3119,857,2397,1125,1053,723,1489,1055,1610,1987,1154,1596,1399
SD_As4_Contig8917,21,166,44,210,45,182,75,90,35,91,60,106,196,100,183,193
SD_As4_Contig13347,95,419,233,652,130,331,178,214,126,262,239,173,401,402,241,274
SD_As4_Contig8276,21,268,84,352,59,336,98,186,71,258,93,208,273,193,277,238
SD_As4_Contig64313,0,13,5,18,0,9,4,3,2,0,0,1,5,5,2,3
SD_As4_Contig1277cap,67,252,106,358,56,206,83,87,116,188,108,114,178,212,134,130
SD_As4_Contig6557,100,1697,317,2014,351,1741,608,951,263,1126,515,804,1992,1330,1864,1899
SD_As4_Contig11930,88,664,232,896,177,579,345,450,176,527,308,452,708,573,617,580
SD_As4_Contig36655,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
SD_As4_Contig1437cap,70,311,71,382,71,284,84,85,155,265,151,104,188,225,120,77
SD_As4_Contig6508,75,792,185,977,294,1115,351,633,151,484,182,424,924,383,716,677
SD_As4_Contig249,211,1500,707,2207,543,1509,827,1114,469,1331,822,1056,1389,1011,1314,1286
SD_As4_Contig21753,32,209,85,294,57,196,77,120,66,135,79,97,220,176,212,172
SD_As4_Contig3311,121,579,318,897,236,533,292,297,248,407,355,336,478,508,426,321
SD_As4_Contig13371,12,201,40,241,36,205,74,160,35,64,75,78,8,13,6,21
SD_As4_Contig1748cap,1565,4698,14933,19631,3098,4612,14669,12712,2617,4635,22264,18569,4483,3251,9199,10723
SD_As4_Contig11233,38,172,83,255,62,179,79,38,85,92,87,84,137,111,111,83
SD_As4_Contig55705,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,4
SD_As4_Contig6120,1,28,10,38,3,30,13,12,7,35,10,28,31,14,26,17
SD_As4_Contig689cap,57,283,137,420,96,232,163,155,75,170,156,194,267,194,224,213
SD_As4_Contig8865,71,400,131,531,100,356,77,118,144,256,145,119,332,273,196,174
SD_As4_Contig2916,602,4317,2023,6340,1101,3151,2020,2562,1143,2216,2284,2815,1900,1268,1375,2661
SD_As4_Contig23390,5,38,12,50,14,32,29,32,8,25,14,21,58,35,49,23
SD_As4_Contig130cap,298,1506,746,2252,459,1553,788,773,467,1278,755,989,1564,1154,1345,1271
SD_As4_Contig12328,40,183,102,285,75,203,84,105,100,160,129,99,175,198,118,122
SD_As4_Contig18820,25,46,154,200,15,18,26,25,6,94,27,150,8,450,4,9
SD_As4_Contig21986,34,61,46,107,30,42,37,18,20,52,16,20,63,153,73,23
SD_As4_Contig12226,16,88,37,125,19,119,28,61,18,41,83,26,107,181,129,116
SD_As4_Contig21437,34,226,72,298,53,183,59,44,85,131,69,57,185,151,104,118
SD_As4_Contig2,99,616,293,909,171,816,286,365,176,439,275,572,540,434,699,442
SD_As4_Contig7508,139,841,258,1099,309,775,289,479,280,872,581,877,471,329,367,380
SD_As4_Contig2126,88,941,248,1189,246,1002,388,599,233,735,354,529,1179,839,1130,1083
SD_As4_Contig20132,121,693,310,1003,228,767,382,448,206,539,330,432,690,576,618,705
SD_As4_Contig9246,302,1047,560,1607,506,1159,607,626,452,947,616,811,1010,747,928,843
SD_As4_Contig17462,11,35,32,67,19,33,21,38,21,30,36,35,18,37,25,24
SD_As4_Contig4977,74,310,174,484,123,370,211,210,125,272,217,303,373,219,342,322
